DAY_OF_WEEK,TRUCK_BRAND_NAME,CITY,LOCATION,DAILY_SALES
5,6,1,233,93062.0
4,5,1,646,25117.0
4,9,1,1596,26243.0
0,8,2,1446,5616.0
2,14,2,539,6912.0
5,9,3,798,30376.0
6,4,3,182,12621.0
2,3,3,333,10423.5
2,4,3,1092,7551.0
1,5,1,1901,24569.0
1,9,1,2080,27760.0
5,5,1,1901,48284.0
3,12,3,1890,6315.0
6,9,3,1905,10898.0
0,0,1,1527,26726.0
1,5,1,340,25130.0
1,9,1,1359,31495.0
3,6,1,438,44313.25
6,10,1,2080,28193.0
6,12,1,1662,57425.0
3,4,1,1479,35944.0
0,10,1,1123,21835.0
2,13,2,1816,3304.0
3,13,2,1810,4097.0
6,3,0,2011,7477.0
5,1,2,589,5077.0
1,10,1,260,22512.0
2,10,2,371,8092.0
3,8,1,2048,31641.0
0,10,3,512,8387.0
2,12,3,1346,26355.0
3,4,3,809,9054.0
3,2,3,1473,9864.0
3,5,3,111,6311.0
4,4,3,578,21864.0
5,2,1,1811,66452.0
6,12,1,1948,32455.0
3,7,1,511,40157.0
5,12,1,1955,32281.0
6,3,1,1643,27697.0
6,7,1,1532,46419.0
1,4,1,773,36986.0
2,6,1,1514,88524.75
3,4,1,1952,39501.0
5,3,1,96,27573.0
6,14,1,1285,27401.0
6,5,1,117,21844.0
0,2,1,497,31092.0
0,4,1,648,36727.0
1,10,1,1535,28074.0
3,8,1,1828,30073.0
4,8,0,468,9781.0
6,11,1,1280,24884.0
3,10,1,1502,24313.0
5,8,0,1132,8887.0
6,6,0,860,11763.0
0,14,0,1419,7389.0
0,12,1,1514,26149.0
1,14,1,1500,57293.0
1,0,1,1094,33701.0
1,9,1,1005,64855.0
2,13,1,1954,13975.5
2,0,1,147,61310.0
2,0,1,1005,36848.0
2,8,1,1103,31116.0
0,5,0,259,4256.0
4,2,1,890,33612.0
3,5,0,1953,11162.0
5,4,0,1700,12054.0
5,9,1,1551,32196.0
2,9,0,1411,6153.0
4,3,0,1186,7583.0
5,6,0,1742,12211.75
5,4,0,257,9079.0
6,6,0,161,15937.25
6,10,0,780,9394.0
0,4,0,693,5916.0
1,6,1,1950,86722.0
4,13,1,1908,29691.5
2,3,1,674,28525.0
6,0,1,738,28846.0
6,0,1,1513,33344.0
6,5,1,1407,22359.0
3,13,0,114,4064.0
3,14,0,1471,9147.0
0,5,1,237,67876.0
0,5,1,931,77911.0
3,12,1,1509,26784.0
5,9,1,1320,30487.0
4,6,0,277,11602.25
4,1,0,1876,3405.0
4,4,0,247,9102.0
6,2,0,1442,17098.0
6,2,1,1331,34530.0
6,6,1,1440,47249.75
6,9,1,2105,60249.0
3,2,3,284,6770.0
3,3,3,1785,4949.0
3,12,3,447,6357.0
3,4,3,518,24639.0
5,11,3,1184,7572.0
1,3,3,1769,13839.0
3,13,3,699,3193.0
4,1,3,822,10419.0
5,5,3,172,7025.0
6,9,3,1116,7720.0
0,14,3,1867,5331.0
1,6,3,1421,8693.5
2,0,1,110,61036.0
2,11,1,1210,28370.0
2,14,1,675,32453.0
5,2,3,153,7194.0
6,5,3,1278,5352.0
3,14,1,1005,30126.0
3,12,1,1046,57068.0
0,8,3,1805,5723.0
1,5,3,851,9441.0
2,2,3,528,6352.0
2,6,0,502,13404.25
2,1,0,1920,3312.0
3,13,0,761,3831.0
3,11,0,720,6894.0
6,6,0,18,15223.75
6,5,0,508,6037.0
1,13,0,751,3768.0
1,14,0,1690,9576.0
1,5,0,1585,5784.0
1,11,0,2111,7841.0
2,12,0,269,10771.0
2,5,0,743,8412.0
3,1,0,1453,8712.0
3,8,0,1637,10699.0
4,9,0,1579,8010.0
5,0,1,369,63853.0
0,4,3,1421,6581.0
1,12,3,1963,13721.0
1,5,3,449,5221.0
2,14,3,1115,7759.0
3,14,1,1509,26713.0
1,7,1,1280,84998.0
1,9,0,1263,14952.0
3,9,3,1785,6168.0
5,14,3,31,7800.0
1,3,4,883,1129.5
2,2,4,880,1458.0
3,2,4,726,1770.0
4,13,4,605,1097.5
1,5,4,1028,852.0
2,9,4,1036,1942.0
3,10,4,730,1073.0
3,12,4,1221,789.0
6,13,4,596,1291.0
0,4,4,621,1130.0
0,7,4,1349,3591.0
6,2,0,1412,14804.0
6,13,1,1595,14598.5
3,13,4,1654,1666.5
6,5,1,78,25375.0
4,4,1,1954,36553.0
4,4,1,279,40972.0
6,6,4,1851,2159.25
1,13,4,1875,1435.0
3,1,4,1305,1136.0
3,5,4,1310,744.0
3,0,4,607,1156.0
5,4,4,1252,1954.0
2,10,4,1059,2750.0
5,3,1,482,28835.5
3,1,0,25,8883.0
5,5,1,260,27415.0
6,1,1,1364,16123.0
2,2,0,723,16169.0
6,8,1,2076,29050.0
6,6,3,927,26652.0
6,12,3,1900,10310.0
6,9,3,1121,6217.0
0,4,3,289,15046.0
0,9,3,1958,6791.0
2,2,3,1913,6423.0
3,3,4,1069,1269.5
4,0,4,557,1774.0
5,10,4,1800,990.0
6,1,4,1297,1562.0
6,12,4,1369,1352.0
6,8,4,1348,2589.0
1,0,4,1217,1396.0
2,8,4,1061,3820.0
0,3,4,727,1217.5
0,13,1,1108,14036.0
0,2,1,313,64642.0
3,0,1,1791,28437.0
4,14,2,489,7236.0
4,0,2,1447,8305.0
5,13,2,5,8605.5
5,14,2,1172,10474.0
5,7,2,793,12602.0
1,10,3,1963,7191.0
2,12,3,79,10016.0
6,11,2,214,7473.0
0,1,2,855,3905.0
0,5,2,1281,11897.0
5,0,2,538,8771.0
6,2,1,661,29885.0
6,4,1,642,42675.0
6,1,3,1539,5696.0
6,12,3,397,7964.0
2,12,3,11,6697.0
4,13,3,1487,7642.0
5,10,3,866,7715.0
2,12,3,1098,22976.0
5,8,3,1256,20337.0
6,2,3,1867,9174.0
1,13,3,182,4217.0
6,12,3,822,6819.0
2,13,3,309,3664.0
3,10,3,109,9310.0
3,4,3,534,18112.0
3,4,3,1841,10434.0
4,12,3,319,12948.0
6,10,3,1682,12402.0
1,3,2,1822,6826.5
2,3,2,1820,14725.5
6,0,2,1437,10622.0
1,9,4,615,688.0
2,5,4,1625,1043.0
0,13,4,960,1239.5
1,6,4,1066,1554.75
1,9,4,300,3150.0
4,3,4,957,1196.5
3,1,3,1893,2401.0
4,1,3,1283,6414.0
0,14,3,1111,14982.0
4,10,2,122,15561.0
4,9,2,384,12224.0
0,13,2,359,5281.5
0,1,2,981,3541.0
1,13,2,489,3458.0
3,13,2,1507,3995.5
3,5,2,443,7705.0
3,4,2,1523,9761.0
4,4,2,1525,11143.0
6,5,2,88,6694.0
4,10,1,694,47275.0
1,3,2,1124,16316.5
4,1,2,1268,10516.0
1,0,3,1278,22306.0
3,3,3,1993,9470.5
3,8,3,130,5668.0
6,10,2,170,7701.0
3,11,2,1162,5381.0
5,7,2,1417,12547.0
5,9,2,443,18690.0
6,5,2,1182,10388.0
1,10,2,1835,6018.0
5,6,2,423,19031.5
5,12,3,158,16199.0
1,1,3,1006,8644.0
1,7,1,239,89873.0
4,4,1,1671,35476.0
6,3,0,1759,7838.5
6,8,0,938,9214.0
0,5,0,2111,5984.0
0,4,0,663,12559.0
0,14,1,293,26863.0
6,13,3,679,7550.5
6,9,3,1776,9705.0
1,9,3,133,4748.0
1,9,3,1985,5952.0
2,8,0,1248,7369.0
0,11,1,70,29259.0
2,11,1,211,55961.0
4,5,1,313,47837.0
5,4,2,1534,9922.0
6,3,2,1134,10608.5
2,13,3,447,8760.0
2,9,3,1097,5880.0
5,13,3,1414,4807.0
0,13,3,1784,3070.0
3,3,3,2030,5005.5
4,3,3,1260,5280.0
1,6,2,857,13315.75
1,9,2,2110,7388.0
0,12,3,1576,8281.0
0,3,3,1216,4485.5
5,3,1,496,33369.5
5,6,1,501,41153.25
5,0,1,1343,31414.0
5,12,1,1237,32356.0
4,7,2,856,15640.0
0,7,1,1131,43399.0
5,13,1,486,13117.0
6,4,0,121,12810.0
0,8,0,919,21252.0
6,13,1,1806,12766.5
3,13,4,954,553.5
5,6,4,1872,3765.75
1,0,4,874,1531.0
3,8,4,1012,1131.0
6,12,4,1350,1901.0
0,10,4,1319,1290.0
1,11,1,1916,51589.0
0,7,1,1572,45069.0
1,8,0,506,6206.0
4,14,0,900,7562.0
4,9,0,1424,13312.0
5,6,0,1953,14836.5
6,12,0,462,7355.0
3,10,1,2049,22146.0
4,10,1,398,46578.0
5,6,0,2096,13254.5
3,5,3,166,7697.0
3,9,3,1880,16611.0
4,9,3,1183,6317.0
5,13,3,1111,3393.0
0,5,3,581,4482.0
6,5,0,848,8084.0
0,4,0,1228,10406.0
0,2,0,702,13060.0
0,14,0,1770,3463.0
1,6,0,1313,10539.0
2,5,0,652,9051.0
2,8,0,836,8543.0
2,9,0,261,8778.0
3,13,0,1868,4615.5
6,2,0,1312,11008.0
4,13,3,1676,4166.5
0,7,0,304,7566.0
4,8,0,9,10563.0
1,14,1,814,30004.0
5,9,0,583,6197.0
6,7,0,1639,13143.0
5,1,3,1483,6209.0
1,13,3,799,2894.5
1,13,3,1260,4067.5
2,12,3,1420,7066.0
4,12,3,1098,13466.0
6,10,3,289,10159.0
0,14,3,1657,6227.0
0,5,3,1675,11448.0
1,1,0,1460,5629.0
4,5,0,291,6794.0
6,6,0,145,13135.75
6,13,3,1606,13032.5
6,12,3,843,8653.0
4,8,0,1575,10327.0
4,4,0,18,22800.0
0,10,1,369,27375.0
2,13,3,549,7668.5
2,12,3,1993,5322.0
3,4,3,310,11591.0
6,12,0,1428,16823.0
6,5,0,1824,4883.0
5,12,3,1088,10942.0
0,4,3,1705,11614.0
2,3,3,242,5587.0
3,9,3,2017,4823.0
0,14,1,86,29513.0
0,2,2,1158,6476.0
1,6,2,1100,8612.25
2,4,2,472,13178.0
4,0,2,654,8473.0
0,6,2,1794,7781.75
1,9,2,1517,9712.0
0,10,1,1908,26322.0
3,7,1,347,38656.0
1,7,1,438,45188.0
1,12,3,1987,10371.0
6,4,3,77,16302.0
0,4,3,59,12072.0
1,3,3,1115,6839.0
2,3,3,684,6712.5
0,0,2,1924,3783.0
4,1,3,1668,5781.0
4,5,3,1780,6003.0
4,3,3,681,5225.0
5,4,3,98,7306.0
6,4,3,528,8432.0
5,2,2,2108,12256.0
5,1,2,295,10503.0
1,10,1,67,22990.0
0,10,2,434,5443.0
4,4,2,1330,6234.0
4,5,2,1490,6590.0
2,1,4,1295,678.0
4,8,4,901,1417.0
6,12,4,1962,2030.0
4,10,2,440,5289.0
1,5,1,1238,26381.0
2,1,3,2102,3908.0
4,4,3,2046,6880.0
4,4,3,2009,9942.0
6,10,4,1365,1934.0
2,3,4,1392,685.5
5,9,4,1231,1670.0
3,12,4,596,1129.0
4,3,4,1023,3653.5
1,1,4,1852,338.0
1,0,1,230,28835.0
4,6,1,457,47877.75
1,8,2,1838,17251.0
2,8,2,1581,6803.0
2,1,0,483,3478.0
5,6,4,1623,2010.0
6,14,4,1399,1379.0
3,13,4,988,451.5
1,4,4,1272,2033.0
6,5,0,1452,7539.0
4,8,1,646,60951.0
5,14,3,2012,8820.0
1,13,3,1980,3147.5
1,2,0,1949,12939.0
2,2,3,570,11043.0
2,4,3,1278,10526.0
4,3,3,1269,16467.5
0,7,1,1496,41483.0
0,6,0,939,7611.5
2,6,0,1086,6939.25
6,13,4,601,2905.0
2,13,4,1372,679.0
1,13,4,1051,1168.0
3,13,4,1274,547.0
6,0,4,713,1326.0
6,8,4,1275,2125.0
0,11,4,1363,738.0
1,8,4,1871,2257.0
3,6,4,1296,1917.75
5,14,4,609,2260.0
4,1,0,1781,8862.0
4,9,0,2090,10931.0
0,2,2,1564,4712.0
0,13,4,614,386.5
1,1,4,1235,622.0
1,1,4,1655,728.0
1,10,1,354,22305.0
1,2,0,1889,4790.0
6,10,4,1869,964.0
2,0,4,632,915.0
5,13,4,599,2374.0
0,1,3,532,2576.0
1,8,3,2047,12270.0
3,8,3,30,10343.0
0,8,2,1814,6958.0
0,4,2,50,7850.0
1,0,2,1547,9737.0
4,9,3,1619,13383.0
6,14,3,1038,5878.0
6,2,0,1647,8463.0
0,12,3,822,4712.0
1,13,3,844,1942.0
2,3,3,1550,6559.5
3,3,3,1355,5733.5
1,9,0,583,8713.0
2,12,0,173,5012.0
2,11,0,1441,4886.0
3,14,0,702,8086.0
0,14,0,100,6953.0
5,1,4,1253,2139.0
6,1,4,1305,584.0
4,13,4,957,569.5
3,1,4,870,558.0
6,1,4,1402,642.0
4,1,4,1365,1143.0
3,13,4,1232,1463.5
4,8,4,1365,1313.0
5,1,4,1398,1127.0
4,8,4,1232,5324.0
0,8,4,1380,1809.0
3,13,0,203,3780.0
5,1,0,454,4824.0
3,5,0,1694,6455.0
4,10,0,282,7168.0
0,4,3,394,7993.0
3,13,3,2057,7948.0
4,8,4,1623,1467.0
4,7,4,1846,970.0
6,13,4,991,918.0
6,6,4,1628,2117.25
3,7,4,1221,2057.0
5,9,4,1801,1977.0
6,10,4,1872,1860.0
0,10,4,1684,1436.0
2,3,4,1362,1417.0
4,10,4,1027,780.0
5,2,4,781,1975.0
6,11,0,1826,8741.0
2,13,4,978,339.0
6,1,4,1072,551.0
4,1,4,1852,1503.0
5,13,4,1338,1190.0
4,13,4,1319,1213.5
4,1,4,1068,469.0
1,5,1,1504,22086.0
2,2,1,1488,33795.0
3,0,0,492,5527.0
5,7,3,681,56259.0
1,2,0,507,5396.0
1,1,3,1890,4789.0
1,11,3,1980,6110.0
1,9,3,1140,16202.0
2,2,3,1635,14329.0
2,5,3,1728,4450.0
6,9,3,220,20167.0
1,5,3,578,6267.0
3,12,1,1451,30552.0
1,3,0,34,8140.5
1,0,0,24,18526.0
1,11,4,605,1293.0
2,3,4,1373,1077.5
3,10,4,612,1088.0
4,7,4,1752,1147.0
0,14,4,1387,859.0
3,7,4,1363,2426.0
4,2,4,1025,2408.0
4,5,4,1350,950.0
4,8,4,1231,2190.0
6,10,4,1217,1323.0
0,10,4,882,892.0
3,13,4,1356,558.0
2,1,1,1791,17605.0
3,13,3,1667,3527.0
6,14,3,1728,7310.0
1,11,1,44,28990.0
6,7,3,800,9889.0
0,3,3,173,7815.0
0,6,3,411,10440.5
2,3,3,1698,7946.5
2,11,3,1714,9926.0
3,13,3,1360,3748.5
3,12,3,1900,8691.0
4,14,3,866,14550.0
3,9,1,1438,58862.0
4,8,3,111,12428.0
5,6,3,1842,12680.25
0,2,3,1087,7156.0
1,4,3,220,24173.0
3,4,3,2065,15488.0
5,7,2,1266,10180.0
6,13,2,406,4221.5
5,6,3,1827,9131.25
0,10,3,656,4998.0
0,9,3,1541,6887.0
2,13,3,1705,3594.0
2,9,3,1049,8681.0
3,3,3,1477,8092.5
3,6,3,74,12812.0
4,10,3,1415,6927.0
2,13,1,1947,12812.5
5,14,3,1867,8940.0
6,6,3,1300,15084.0
2,8,1,457,35666.0
1,3,2,974,16639.5
1,6,2,410,22236.25
1,10,2,826,6353.0
6,11,1,383,58261.0
0,8,1,176,71932.0
6,14,2,1179,18830.0
6,10,2,445,8588.0
1,6,2,1536,20157.0
1,8,2,795,5483.0
2,3,2,323,7549.0
2,6,2,235,10944.75
0,8,3,116,6182.0
0,4,3,1288,20538.0
3,12,2,134,9822.0
4,9,3,638,10780.0
5,13,3,38,4881.5
6,8,4,901,2158.0
1,12,4,636,1160.0
4,12,4,1074,4770.0
4,9,4,957,2619.0
5,7,4,2101,4240.0
2,9,4,617,844.0
6,9,4,556,998.0
0,3,4,1800,1289.0
3,0,1,190,34813.0
6,14,3,481,7465.0
4,13,4,1272,1191.5
6,3,0,188,7040.5
5,4,4,1871,2508.0
6,3,4,2109,781.5
0,7,4,1250,2041.0
3,12,4,1319,1207.0
3,2,4,1405,1036.0
4,13,4,1254,368.0
5,11,4,1231,1349.0
6,3,4,1398,1884.0
6,1,4,2035,738.0
4,7,0,1770,10722.0
5,7,0,1132,14426.0
6,0,0,1191,11841.0
5,1,0,15,5490.0
5,0,0,290,9533.0
6,6,0,806,14907.0
1,2,3,1531,8086.0
1,3,3,847,7474.5
1,4,3,31,9841.0
1,9,3,132,5254.0
3,11,3,411,4201.0
1,2,0,734,11027.0
2,11,0,667,4645.0
5,2,1,1345,32728.0
5,11,3,2038,6074.0
6,9,3,918,20450.0
0,2,3,132,6924.0
0,3,3,809,6149.0
3,9,0,1497,17088.0
1,9,3,687,10350.0
2,6,3,2085,9057.75
2,0,3,2009,6934.0
2,8,3,1278,6900.0
4,2,3,927,7818.0
4,12,1,694,29799.0
4,8,1,347,29866.0
4,11,1,17,29220.0
1,8,3,580,7048.0
4,14,3,918,6386.0
5,10,1,1613,28247.0
4,10,3,174,7153.0
5,11,3,156,13113.0
6,7,0,1967,12318.0
0,5,0,137,6197.0
1,14,0,1187,9641.0
6,2,0,2001,10190.0
6,8,0,934,8141.0
3,1,0,1649,3485.0
0,6,1,1607,42293.5
4,1,0,55,3626.0
5,7,0,188,11362.0
1,5,0,1741,6251.0
1,11,0,919,13062.0
3,13,0,1191,4002.0
4,3,0,205,4974.5
6,0,2,392,15877.0
1,11,4,1394,965.0
4,4,4,1339,1849.0
6,8,4,705,1452.0
4,12,4,607,819.0
5,1,4,1617,714.0
5,12,4,1943,3471.0
2,5,3,319,5094.0
4,2,3,253,7531.0
1,3,2,1816,5374.0
2,3,2,857,16723.5
0,9,0,1578,5886.0
1,8,0,1503,4296.0
5,14,0,673,8743.0
1,6,1,332,45272.25
4,4,3,79,12145.0
5,8,3,2065,12637.0
6,9,3,1782,7234.0
1,3,3,854,5136.5
0,14,1,2117,30243.0
0,1,2,1196,6987.0
1,2,2,1557,4819.0
1,7,2,53,10470.0
2,3,2,1494,6387.5
2,4,2,1793,10143.0
3,3,2,788,6946.0
3,1,2,2059,3538.0
6,3,0,776,8992.5
0,3,0,1638,4488.0
1,1,3,1606,2620.0
1,13,1,1108,15982.5
2,0,0,1579,7436.0
5,0,0,504,7526.0
2,14,1,490,33675.0
6,11,0,32,4693.0
0,11,0,14,7462.0
3,9,0,1920,10390.0
0,14,0,1482,5970.0
0,7,0,42,7346.0
2,7,0,775,15143.0
3,1,3,1526,4625.0
4,6,3,1414,15766.0
5,7,3,1346,11033.0
6,4,3,411,27186.0
1,14,4,1873,1770.0
5,3,1,752,31282.0
1,1,1,748,14369.0
1,10,1,171,26915.0
6,2,3,1676,10094.0
1,14,3,851,6592.0
0,8,0,22,6612.0
1,14,0,2071,8608.0
2,6,0,2090,13238.75
0,4,3,448,6578.0
1,1,3,1784,5945.0
3,7,3,1976,8975.0
0,7,1,212,37834.0
4,10,1,1737,21720.0
4,5,1,1590,25956.0
4,14,1,1450,32341.0
6,6,0,574,11863.75
6,11,0,1977,9293.0
0,2,0,1586,20802.0
6,12,3,112,7000.0
2,3,3,847,8968.0
3,9,3,912,10424.0
5,11,1,1342,29132.0
6,12,1,941,55945.0
2,0,1,662,35094.0
2,9,1,194,26466.0
0,3,0,1086,4507.0
6,5,1,33,25263.0
0,10,1,1320,23807.0
5,2,0,1759,9467.0
4,2,0,14,9546.0
0,0,0,1988,11134.0
2,2,0,1895,13403.0
5,0,0,666,15759.0
0,2,0,1453,9058.0
4,3,1,630,28774.5
4,13,2,1202,2651.5
5,13,2,1158,5322.0
5,6,1,306,42233.25
2,9,1,1613,31194.0
5,5,1,1730,21595.0
5,11,1,647,28563.0
0,8,3,1477,8518.0
4,3,2,1141,8658.5
3,1,3,192,6789.0
3,5,3,528,4691.0
4,6,3,157,12098.25
0,9,0,2052,5648.0
2,9,0,2078,6639.0
1,0,2,1464,11218.0
2,9,2,1152,5526.0
1,10,2,1490,6811.0
1,4,2,833,10229.0
3,0,2,858,10256.0
5,14,2,226,17022.0
6,2,2,784,9771.0
6,3,2,358,9476.5
0,7,2,1736,10235.0
1,3,2,1922,7158.5
6,5,3,36,12672.0
2,1,2,521,5595.0
3,6,3,850,19295.5
4,9,1,500,29920.0
4,1,2,371,3064.0
4,5,2,521,4812.0
1,1,2,1566,2662.0
4,5,2,815,5885.0
6,9,3,1111,5582.0
0,1,3,459,3811.0
1,9,3,59,5614.0
3,1,3,918,4543.0
5,10,1,265,26742.0
1,5,2,1534,3893.0
5,10,2,1289,7573.0
5,4,2,1923,12445.0
6,2,2,823,21738.0
6,1,2,2081,4157.0
2,5,2,1458,6601.0
1,5,2,2088,5602.0
1,7,1,86,85715.0
4,10,1,476,25895.0
1,9,2,1315,8241.0
2,14,2,372,5872.0
5,8,3,133,22169.0
0,1,3,500,3202.0
3,13,2,2091,5943.0
4,3,2,1934,4933.5
1,2,1,1238,30972.0
0,13,2,386,7789.0
0,4,2,1198,7899.0
2,10,2,379,4456.0
0,2,2,1161,9641.0
1,4,2,53,21429.0
3,6,2,975,13320.5
1,9,1,347,32253.0
4,14,2,295,5044.0
5,5,2,164,5028.0
0,9,2,440,4780.0
2,0,2,440,5083.0
3,1,2,1736,4341.0
4,10,2,2098,6432.0
0,1,2,1281,3350.0
6,10,2,1818,5399.0
6,11,2,788,18386.0
4,1,2,386,8315.0
2,7,2,1669,12242.0
6,8,1,250,29699.0
3,8,2,1155,9179.0
3,4,2,521,8079.0
1,3,2,856,9476.0
1,1,2,1166,3047.0
6,5,2,1686,5548.0
0,2,2,982,24033.0
3,1,2,1138,9307.0
0,9,1,171,27236.0
1,3,1,1912,31626.0
2,6,1,1642,47334.5
0,12,2,1807,5921.0
1,11,0,1168,6725.0
2,11,0,1778,6023.0
5,2,0,1594,8588.0
1,7,2,2023,7854.0
1,9,2,1174,6487.0
2,13,2,361,2455.5
4,2,2,1104,11370.0
4,6,2,792,9083.5
4,7,2,1566,12939.0
6,9,0,1637,11148.0
0,6,0,1587,8161.5
6,11,2,1819,5179.0
0,13,2,767,3461.0
2,13,2,823,3364.0
2,7,2,826,10460.0
3,12,2,2114,5917.0
3,8,3,1204,9554.0
4,9,3,877,9725.0
6,5,3,1432,5963.0
4,10,1,1630,25426.0
4,8,2,785,9871.0
1,3,2,2108,6953.5
1,9,2,1552,5511.0
2,3,2,1672,8739.5
4,3,1,437,31063.5
4,6,2,1177,10016.25
2,2,2,1289,7200.0
3,2,2,47,7369.0
2,3,2,384,10710.5
1,0,0,1096,8154.0
2,9,0,55,9872.0
3,5,0,290,5595.0
5,9,2,1568,8022.0
6,0,2,1189,6020.0
0,10,2,1814,11743.0
1,7,2,1315,8971.0
3,14,2,421,9013.0
5,2,2,1268,5450.0
0,1,2,1158,2573.0
2,3,2,1810,5995.5
0,3,2,345,5146.5
4,5,3,1960,5636.0
5,8,2,2086,8540.0
1,5,3,253,6460.0
2,10,3,255,5173.0
6,8,0,919,14147.0
6,7,0,734,13666.0
6,6,1,35,49885.0
4,2,4,619,1721.0
5,2,4,715,1650.0
6,3,4,557,1499.0
3,3,4,1052,1041.0
6,12,4,604,1149.0
1,1,4,1057,920.0
5,9,4,1050,1439.0
6,8,4,1274,936.0
3,13,1,1791,15721.5
3,5,1,1018,21000.0
6,10,3,685,7504.0
0,7,3,1183,7380.0
0,2,0,586,5421.0
6,10,1,33,23021.0
0,14,1,668,25700.0
3,13,3,512,4640.0
1,2,0,1757,8615.0
2,8,0,303,10065.0
0,9,1,644,30873.0
6,2,2,1670,12588.0
4,12,1,148,28003.0
2,3,2,409,13848.5
2,6,2,227,9767.5
4,2,2,1914,8222.0
5,6,2,392,14799.0
4,9,1,1703,30588.0
1,6,3,1113,8415.25
1,4,3,97,9089.0
2,3,3,99,15102.0
2,5,3,1598,5500.0
4,6,3,1448,13946.75
5,0,1,1236,32456.0
3,13,2,840,4136.5
4,6,2,1685,7232.75
4,1,2,356,3631.0
1,1,3,680,3628.0
4,14,3,266,9583.0
4,10,3,311,6797.0
5,13,3,1859,3634.0
4,11,4,709,1143.0
5,12,4,1800,1424.0
6,12,4,1016,1336.0
0,10,4,400,753.0
2,12,4,1220,3440.0
2,10,4,2042,754.0
2,6,2,1793,9123.75
6,10,2,849,7390.0
0,8,2,785,5897.0
0,7,2,414,8020.0
6,2,2,47,7156.0
0,14,2,1809,3934.0
1,9,2,1525,6233.0
3,0,2,355,9076.0
5,10,2,981,8029.0
4,3,0,258,6243.5
5,5,0,1734,6712.0
6,4,0,1741,11159.0
0,8,0,666,7493.0
4,7,0,956,15190.0
5,3,0,692,7852.0
1,13,3,1913,3896.0
0,6,2,1215,13777.25
6,2,0,1878,8206.0
0,3,0,1263,9376.0
1,7,0,470,12108.0
2,3,0,1868,7546.5
1,6,2,2089,19505.0
2,6,2,472,13403.0
3,5,2,1567,10413.0
4,5,2,1209,5808.0
6,2,2,1161,10089.0
5,6,2,416,21384.75
3,6,2,1436,10046.0
3,6,2,214,26082.25
4,1,2,829,5699.0
2,5,2,168,8127.0
2,9,2,360,9490.0
4,13,2,1615,4305.0
6,6,2,1973,6862.0
1,2,2,1686,9487.0
1,11,2,1555,6771.0
2,3,2,1436,5847.5
2,6,2,169,7489.75
4,9,1,354,27712.0
5,6,0,285,14319.5
5,12,0,1639,12484.0
0,8,0,1516,11226.0
2,0,0,1426,10237.0
2,8,0,1990,7241.0
2,7,0,1699,14189.0
6,8,1,302,31279.0
2,2,2,2089,5814.0
2,3,2,1709,5628.0
5,3,2,1449,5535.0
4,3,3,284,17063.5
6,5,3,447,8616.0
0,8,3,1216,7454.0
2,12,3,1825,10113.0
2,4,3,1207,13627.0
3,10,3,143,7024.0
3,8,3,1883,8640.0
3,8,1,1504,29691.0
4,8,1,1496,31280.0
5,2,3,1683,14792.0
0,1,3,704,3506.0
1,4,2,1151,8493.0
2,6,2,1921,10968.5
4,5,2,1127,4525.0
3,10,1,374,28559.0
4,5,2,1100,5955.0
0,3,2,323,6115.0
4,1,2,1593,7150.0
1,1,2,863,2703.0
0,1,2,1552,1533.0
2,2,2,789,9818.0
6,8,4,873,1294.0
0,6,4,599,1672.0
0,3,4,556,1671.0
2,12,4,1621,1066.0
2,6,4,1374,1262.5
4,14,4,1371,1114.0
3,6,0,1886,9387.0
3,5,0,1336,5807.0
3,11,0,453,8630.0
5,14,0,934,9749.0
5,13,4,1833,730.5
6,1,4,1350,413.0
1,1,4,874,386.0
4,9,2,1808,4763.0
5,6,2,236,25402.25
5,1,2,1180,4050.0
5,12,2,1972,9192.0
3,10,1,237,22864.0
0,0,0,746,9907.0
6,1,0,910,4082.0
6,0,4,875,2363.0
1,11,4,1404,1767.0
2,0,4,875,1212.0
3,2,4,1310,1483.0
6,4,4,977,1493.0
1,12,4,979,1453.0
5,10,1,46,23060.0
6,13,4,1218,919.5
2,8,4,1337,2084.0
0,13,4,300,386.0
1,8,4,1801,1217.0
5,1,4,709,531.0
2,13,4,1653,398.0
3,8,4,1763,1120.0
4,8,4,952,1182.0
6,1,4,992,474.0
0,8,4,1766,1136.0
1,5,4,1400,602.0
6,12,4,1002,1452.0
2,9,4,1830,2415.0
4,9,4,1070,1543.0
6,8,0,529,10338.0
0,8,0,740,8186.0
4,2,3,513,9255.0
2,3,2,794,4678.0
2,1,2,225,3580.0
4,10,4,1231,1975.0
6,9,2,7,8152.0
6,3,1,1640,28269.5
6,3,1,321,28773.0
6,1,1,1950,13838.0
2,6,0,1259,12793.5
3,7,0,573,15266.0
0,2,3,677,7823.0
3,12,3,1592,7775.0
3,9,3,1890,8441.0
4,4,3,818,8689.0
5,13,3,2037,4128.0
0,5,1,1094,24838.0
2,5,3,677,5987.0
1,4,0,2111,11046.0
4,3,0,485,7992.5
6,5,1,12,22288.0
3,1,4,1850,444.0
4,11,4,882,1146.0
5,6,4,871,1842.0
5,1,4,1231,407.0
1,2,4,610,1141.0
1,3,4,1000,1107.0
1,11,4,1995,1093.0
2,8,4,1944,1339.0
4,3,4,952,874.0
2,6,4,718,2437.0
2,10,4,1756,818.0
6,1,2,1812,3217.0
6,7,2,764,9523.0
0,3,2,1561,5948.5
